fit_index,object_id,COSMOS_ID0,ID_COSMOS,redshift,chimera_QSO_weight,resample_weight,log_stellar_mass_truth,logLbol_QSO,logLbol_chimera,luminosity_bin,dr7q_name,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_spectrum_id,dr7q_redshift,u_sdss,u_sdss_err,r_sdss,r_sdss_err,i_sdss,i_sdss_err,z_sdss,z_sdss_err,J_2mass,J_2mass_err,H_2mass,H_2mass_err,Ks_2mass,Ks_2mass_err,spitzer.irac.I1,spitzer.irac.I1_err,spitzer.irac.I2,spitzer.irac.I2_err
10,021546.52+010058.2_243632_0.0003,243632,243632,0.5289999842643738,0.0003,14.0,8.33448,45.150001525878906,41.62712278059857,L < 42,021546.52+010058.2,703,52209,414,703-52209-414,0.5333000000000001,3.2021791412262246e-05,3.977845699409954e-05,0.00018132312106899917,2.6234922188450582e-05,0.00024160061730071902,4.079939753864892e-05,0.00036076115793548524,6.603184738196433e-05,4.1238956328015774e-05,0.0002569830685388297,nan,nan,nan,nan,0.0007193091441877186,2.890789801313076e-05,0.0004423014761414379,7.347769133048132e-05
11,021803.64-000253.2_290719_0.0001,290719,290719,1.3589999675750732,0.0001,326.0,9.36306,45.763999938964844,41.763999938964844,L < 42,021803.64-000253.2,1507,53763,71,1507-53763-71,1.3495000000000001,0.0010317626874893904,4.152268957113847e-05,0.0012280808296054602,4.779455775860697e-05,0.0013120687799528241,4.9808175390353426e-05,0.002134460723027587,6.591504643438384e-05,nan,nan,0.002875792793929577,0.0007426766096614301,nan,nan,0.0023790395352989435,0.00010676770762074739,0.0023442029487341642,7.868859393056482e-05
12,021833.19+002525.8_269365_0.0001,269365,269365,0.8496999740600586,0.0001,506.0,10.7521,45.358001708984375,41.358001708984375,L < 42,021833.19+002525.8,703,52209,549,703-52209-549,0.8446000000000001,3.454651960055344e-05,2.062594285234809e-05,0.0014111573109403253,4.9661521188681945e-05,0.003973838873207569,6.712769391015172e-05,0.009944837540388107,8.856168278725818e-05,0.01700947992503643,0.00026214003446511924,nan,nan,0.0344284325838089,0.0008259631576947868,0.04322695732116699,0.0004239350091665983,0.029172202572226524,0.0002308911643922329
13,021833.19+002525.8_407572_0.0001,407572,407572,0.8489999771118164,0.0001,3.0,9.83939,45.358001708984375,41.358001708984375,L < 42,021833.19+002525.8,703,52209,549,703-52209-549,0.8446000000000001,6.450196451623924e-06,2.608194154163357e-05,0.00018729078874457628,2.6289997549611144e-05,0.0005507833557203412,3.245880361646414e-05,0.0011663696495816112,6.746284634573385e-05,0.001779849291779101,0.00014366229879669845,nan,nan,0.003656466957181692,0.0007760708685964346,0.004117948934435844,8.935685036703944e-05,0.002833376871421933,8.113692456390709e-05
14,021946.02-000446.9_871340_0.0001,871340,871340,0.5490999817848206,0.0001,6.0,10.2765,45.21699905395508,41.21699905395508,L < 42,021946.02-000446.9,703,52209,75,703-52209-75,0.5555000000000001,5.907924423809163e-05,3.144114089081995e-05,0.0015786036383360624,4.844264913117513e-05,0.003332472639158368,6.176433089422062e-05,0.006064591463655233,7.371009996859357e-05,0.010661059990525246,0.0001082220915122889,nan,nan,nan,nan,0.019163496792316437,0.00016715899982955307,0.013734102249145508,0.00013822376786265522
15,022205.37-004947.9_243632_0.0001,243632,243632,0.5289999842643738,0.0001,10.0,8.33448,45.77000045776367,41.77000045776367,L < 42,022205.37-004947.9,406,51869,245,406-51869-245,0.525,3.848510095849633e-05,3.977681990363635e-05,0.00019214772328268737,2.6234634788124822e-05,0.00025221126270480454,4.079945938428864e-05,0.0003708304720930755,6.60236764815636e-05,nan,nan,0.0002741933858487755,0.0007822868647053838,-6.514543201774359e-06,0.0007563377148471773,0.0007969961152411997,2.89603449346032e-05,0.0005878658848814666,7.345349877141416e-05
16,022349.72-011347.4_564059_0.0001,564059,564059,1.9443000555038452,0.0001,34.0,10.0866,45.67399978637695,41.67399978637695,L < 42,022349.72-011347.4,704,52205,212,704-52205-212,1.9499000000000002,0.00041568028973415494,2.608668182801921e-05,0.0008641780586913228,3.9707552787149325e-05,0.001064032199792564,4.16468465118669e-05,0.001387852244079113,6.512811523862183e-05,nan,nan,nan,nan,0.0024358571972697973,0.000759777263738215,0.00519851129502058,7.958310743561015e-05,0.005775607191026211,8.467651787213981e-05
17,022414.66+002415.5_594913_0.0001,594913,594913,0.37470000982284546,0.0001,626.0,10.1004,45.0989990234375,41.0989990234375,L < 42,022414.66+002415.5,704,52205,483,704-52205-483,0.38270000000000004,0.0010502970544621348,2.8154727260698564e-05,0.008890029042959213,0.00010900955385295674,0.013671000488102436,0.00010860812471946701,0.022231178358197212,8.282037742901593e-05,nan,nan,nan,nan,0.052668068557977676,0.0007306456682272255,0.033576104789972305,0.00018247164553031325,0.031142977997660637,0.00023126981977839023
18,022508.07+001707.2_243632_0.0001,243632,243632,0.5289999842643738,0.0001,15.0,8.33448,45.54199981689453,41.54199981689453,L < 42,022508.07+001707.2,2637,54504,484,2637-54504-484,0.527,4.226436431054026e-05,3.9777314668754116e-05,0.00018752121832221746,2.6234214601572603e-05,0.0002491090272087604,4.079947393620387e-05,0.0003663264214992523,6.602405483135954e-05,3.111123442067765e-05,0.000256652565440163,0.0002966389001812786,0.0007822709158062935,2.7757399948313832e-05,0.0007563313120044768,0.0007779996376484632,2.8901293262606487e-05,0.0005236222641542554,7.336777343880385e-05
19,022541.54-084940.1_684643_0.0003,684643,684643,0.3479999899864197,0.0003,143.0,7.8829,45.058998107910156,41.53611936262982,L < 42,022541.54-084940.1,454,51908,188,454-51908-188,0.35390000000000005,0.00013847929949406534,2.4913877496146597e-05,0.0004222630523145199,3.388139157323167e-05,0.00047024479135870934,3.856682087644003e-05,0.0006414657109417021,7.349557563429698e-05,nan,nan,0.0009802436688914895,0.0006650193245150149,0.0007018264732323587,0.000823574373498559,0.0007247850298881531,2.5855761123239063e-05,0.0006607222021557391,2.3826220058253966e-05
20,022616.09+000332.8_829680_0.0001,829680,829680,0.8859999775886536,0.0001,1.0,9.37741,45.14899826049805,41.14899826049805,L < 42,022616.09+000332.8,1508,52944,76,1508-52944-76,0.8817000000000002,2.407533975201659e-05,3.109285171376541e-05,9.84763537417166e-05,2.6651090593077242e-05,0.00031053434940986335,3.466793350526132e-05,0.0006638781633228064,6.980991020100191e-05,nan,nan,nan,nan,0.0014919150853529572,0.0009494199766777456,0.0030448753386735916,0.00017666535859461874,0.001985247014090419,9.858289558906108e-05
21,022754.38-073455.0_652774_0.0001,652774,652774,0.9259999990463257,0.0001,2.0,10.7024,45.15700149536133,41.15700149536133,L < 42,022754.38-073455.0,454,51908,525,454-51908-525,0.9230000000000002,1.1015255950042047e-05,1.1759962944779545e-05,0.0003414164239075035,3.4976306778844446e-05,0.0008788774139247835,4.382527549751103e-05,0.0028253288473933935,7.790096424287185e-05,0.006911856587976217,0.0001225832966156304,0.009994341991841793,0.0007087914273142815,nan,nan,0.02214193344116211,0.0001712862285785377,0.01858353428542614,0.0001606033620191738
22,022754.38-073455.0_869049_0.0001,869049,869049,0.9300000071525574,0.0001,27.0,10.8526,45.15700149536133,41.15700149536133,L < 42,022754.38-073455.0,454,51908,525,454-51908-525,0.9230000000000002,2.8045928047504276e-05,1.936443368322216e-05,0.00035032015875913203,3.20202816510573e-05,0.0007764752954244614,3.944639320252463e-05,0.001977757317945361,7.261597056640312e-05,0.009969181381165981,0.00011718129098881036,0.013820976950228214,0.0007350507657974958,nan,nan,0.028376754373311996,0.00025697678211145103,0.030834468081593513,0.00021647484390996397
23,023030.37-004513.8_375779_0.0003,375779,375779,0.5026999711990356,0.0003,25.0,8.21307,45.3120002746582,41.789121529377866,L < 42,023030.37-004513.8,407,51820,134,407-51820-134,0.5033000000000001,0.00017297807789873332,3.5015924368053675e-05,0.0005120740388520062,3.410793942748569e-05,0.0005959122208878398,3.695508712553419e-05,0.0008119078120216727,7.21272881492041e-05,0.0009409668273292482,0.0001148997907876037,0.0005759103805758059,0.000607682450208813,nan,nan,0.0006175385788083076,5.0810587708838284e-05,0.0007787366630509496,6.077430589357391e-05
24,023044.94-093123.0_722181_0.0003,722181,722181,0.7495999932289124,0.0003,45.0,11.0592,45.33100128173828,41.808122536457944,L < 42,023044.94-093123.0,2067,53738,85,2067-53738-85,0.7577,7.961973460623994e-05,2.469997161824722e-05,0.0035080767702311277,6.718099757563323e-05,0.011825497262179852,9.671481529949233e-05,0.024047909304499626,7.922559598227963e-05,0.041935939341783524,0.00016591318126302212,nan,nan,0.08462747931480408,0.0008037763182073832,0.09339112043380737,0.0003996963787358254,0.058390479534864426,0.0003632089064922184
25,023224.46+003836.2_885056_0.0001,885056,885056,0.8019999861717224,0.0001,11.0,8.91149,45.354000091552734,41.354000091552734,L < 42,023224.46+003836.2,1071,52641,481,1071-52641-481,0.8069000000000001,0.00019875937141478062,3.181188367307186e-05,0.00020169781055301428,2.8950606065336615e-05,0.0002958674740511924,3.9364731492241845e-05,0.0005916021182201803,7.121988164726645e-05,0.0002590548247098923,0.00014049689343664795,nan,nan,nan,nan,0.0011230123927816749,5.6245888117700815e-05,0.0011569269699975848,5.107944525661878e-05
26,023313.81-001215.4_885056_0.0001,885056,885056,0.8019999861717224,0.0001,1.0,8.91149,45.86600112915039,41.86600112915039,L < 42,023313.81-001215.4,1071,52641,90,1071-52641-90,0.8072000000000001,0.00019916573364753276,3.1811952794669196e-05,0.0002027590380748734,2.8950713385711424e-05,0.00029731239192187786,3.936477151000872e-05,0.0005930367042310536,7.12200635462068e-05,nan,nan,0.0004066390683874488,0.0007045121164992452,4.9659094656817615e-05,0.0009543042979203165,0.0011291273403912783,5.624858385999687e-05,0.0011832390446215868,5.108860568725504e-05
27,023318.76+002125.7_686240_0.0003,686240,686240,0.6049000024795532,0.0003,6633.0,9.67936,45.13800048828125,41.61512174300091,L < 42,023318.76+002125.7,706,52199,332,706-52199-332,0.6111000000000001,0.0009932088432833552,2.9116044970578514e-05,0.003732032608240843,7.135165651561692e-05,0.005850495304912329,7.339006697293371e-05,0.008080373518168926,6.89298685756512e-05,nan,nan,0.015013161115348339,0.0007307047490030527,nan,nan,0.013324356637895107,0.00010667924652807415,0.01016649417579174,0.00014218986325431615
28,023405.41+274848.8_520602_0.0001,520602,520602,0.8560000061988831,0.0001,79.0,8.58855,45.994998931884766,41.994998931884766,L < 42,023405.41+274848.8,2444,54082,268,2444-54082-268,0.8635,8.23616937850602e-05,3.4880413295468315e-05,0.0001403644710080698,2.8056158043909818e-05,0.000371314468793571,4.116708805668168e-05,0.0005179287400096655,7.127345452317968e-05,nan,nan,nan,nan,0.0006915614940226078,0.0007686334429308772,0.0006257500499486923,6.420003774110228e-05,0.0006287952419370413,6.214690074557438e-05
29,023629.03-080217.7_690429_0.0001,690429,690429,1.2454999685287476,0.0001,114.0,9.2908,45.90800094604492,41.90800094604492,L < 42,023629.03-080217.7,455,51909,463,455-51909-463,1.2453,0.00010831128020072356,3.371494676684961e-05,0.00023872788005974144,2.8219163141329773e-05,0.00024924936587922275,3.260486482759006e-05,0.00035058599314652383,6.359883991535753e-05,0.0007258964469656348,0.00015772401820868254,nan,nan,nan,nan,0.001005549100227654,4.6204993850551546e-05,0.0008171112276613712,5.262368358671665e-05
30,023700.30-010130.6_697180_0.0003,697180,697180,0.3407999873161316,0.0003,41.0,8.2106,45.25400161743164,41.7311228721513,L < 42,023700.30-010130.6,408,51821,259,408-51821-259,0.34400000000000003,0.00011544168228283525,2.4886532628443092e-05,0.0005608139326795936,3.7200923543423414e-05,0.0006519482121802866,4.005567097919993e-05,0.0009228006238117814,7.250803901115432e-05,nan,nan,0.001474331715144217,0.0006610244163312018,0.0015934130642563105,0.0007820720784366131,0.0007483126828446984,3.210172872059047e-05,0.0007341848686337471,2.3810604034224525e-05
31,023704.61+275239.7_580679_0.0001,580679,580679,0.972000002861023,0.0001,1.0,7.72995,45.86399841308594,41.86399841308594,L < 42,023704.61+275239.7,2444,54082,194,2444-54082-194,0.9711000000000001,5.3365838539320976e-06,2.419908378215041e-05,2.3513510313932784e-05,2.7063008019467816e-05,9.463249443797395e-05,3.0646646337118e-05,8.024105773074552e-05,7.47758022043854e-05,-1.518109183962224e-05,3.633794767665677e-05,3.0165001589921303e-05,0.0006487666396424174,nan,nan,5.367125413613394e-05,1.295155925618019e-05,0.00011757030733861029,1.6074034647317603e-05
32,023951.71-083949.8_462668_0.0001,462668,462668,0.736299991607666,0.0001,26.0,10.85,45.834999084472656,41.834999084472656,L < 42,023951.71-083949.8,455,51909,114,455-51909-114,0.7431000000000001,3.3262800570810214e-05,2.4357514121220447e-05,0.0011425387347117066,4.092035669600591e-05,0.0038867793045938015,5.86151763855014e-05,0.008059434592723846,6.99266602168791e-05,0.015342743135988712,0.00017531952471472323,0.024715693667531013,0.0006558019085787237,0.037458647042512894,0.0008146403124555945,0.03743826225399971,0.000263490917859599,0.02367471158504486,0.00015116971917450428
33,024230.41-090617.2_695612_0.0001,695612,695612,0.6610000133514404,0.0001,2984.0,10.1452,45.92399978637695,41.92399978637695,L < 42,024230.41-090617.2,456,51910,285,456-51910-285,0.6582000000000001,0.00037935946602374315,3.274035043432377e-05,0.0020925404969602823,5.454238998936489e-05,0.00431106798350811,7.078049384290352e-05,0.00699513778090477,7.770524825900793e-05,0.011593267321586609,0.00012856237299274653,nan,nan,0.026016157120466232,0.000795033061876893,0.028319623321294785,0.0001669845951255411,0.020559318363666534,0.00012931000674143434
34,024259.00-001038.3_462668_0.0001,462668,462668,0.736299991607666,0.0001,19.0,10.85,45.2859992980957,41.2859992980957,L < 42,024259.00-001038.3,706,52199,71,706-52199-71,0.7327000000000001,2.8040401957696304e-05,2.435572605463676e-05,0.001136021688580513,4.0919938328443095e-05,0.0038796195294708014,5.8615056332200766e-05,0.008052398450672626,6.992467388045043e-05,nan,nan,0.024702053517103195,0.0006557904416695237,nan,nan,0.037411753088235855,0.0002634871343616396,0.023625940084457397,0.00015115759742911905
35,024259.00-001038.3_778198_0.0001,778198,778198,0.7343000173568726,0.0001,4.0,10.5845,45.2859992980957,41.2859992980957,L < 42,024259.00-001038.3,706,52199,71,706-52199-71,0.7327000000000001,3.2893771276576445e-05,2.222239345428534e-05,0.0009833353105932474,4.153230111114681e-05,0.0032320446334779263,5.692007835023105e-05,0.006402632687240839,6.807638419559225e-05,nan,nan,0.01721579022705555,0.0007221075939014554,nan,nan,0.023233896121382713,0.00016282622527796775,0.014478573575615883,0.0001462513318983838
36,024308.18-000127.0_654904_0.0001,654904,654904,0.6850000023841858,0.0001,533.0,8.50108,45.65599822998047,41.65599822998047,L < 42,024308.18-000127.0,707,52177,398,707-52177-398,0.6787000000000001,0.0002005771384574473,2.263295027660206e-05,0.0004602758272085339,4.2985298932762817e-05,0.000654744275379926,4.378825906314887e-05,0.0008143454906530678,7.757987623335794e-05,nan,nan,nan,nan,0.0008947675232775509,0.0007460017804987729,0.0008735829032957554,7.808667578501627e-05,0.0007198372040875256,7.98956461949274e-05
37,024347.11-004949.4_844304_0.0001,844304,844304,0.5740000009536743,0.0001,26.0,9.6171,45.42900085449219,41.42900085449219,L < 42,024347.11-004949.4,706,52199,15,706-52199-15,0.5645000000000001,5.378344940254465e-05,3.169460978824645e-05,0.0005046377773396671,3.371990896994248e-05,0.0010712762596085668,4.506006371229887e-05,0.00174985162448138,7.754960097372532e-05,nan,nan,0.003004202153533697,0.0007707251934334636,nan,nan,0.004217811860144138,6.588298128917813e-05,0.002878794213756919,5.53214194951579e-05
38,024350.43+000943.9_988721_0.0001,988721,988721,1.2799999713897705,0.0001,2.0,11.2691,45.91299819946289,41.91299819946289,L < 42,024350.43+000943.9,707,52177,434,707-52177-434,1.2737,3.131502580799861e-06,5.408267315942794e-05,0.000290016207145527,2.459498318785336e-05,0.0012208048719912767,4.4849679397884756e-05,0.0039640022441744804,6.584139191545546e-05,0.013025309890508652,0.00029142547282390296,nan,nan,nan,nan,0.0554119348526001,0.00025292643113061786,0.0505095049738884,0.0002734180598054081
39,024727.53-001041.5_694124_0.0003,694124,694124,0.3449999988079071,0.0003,5424.0,8.80393,45.125999450683594,41.603120705403256,L < 42,024727.53-001041.5,409,51871,176,409-51871-176,0.33920000000000006,0.0012430233182385564,2.5661789550213143e-05,0.00353659363463521,7.238432590384036e-05,0.003896486945450306,6.605006637983024e-05,0.005564977414906025,7.791908865328878e-05,0.0057507953606545925,0.0001179086320917122,0.006260999012738466,0.0006964842323213816,0.006505146156996489,0.0008303636568598449,0.004072412848472595,3.947771620005369e-05,0.0036888974718749523,3.558319076546468e-05
40,024831.08-005025.7_724638_0.0001,724638,724638,0.8740000128746033,0.0001,29.0,7.12357,45.62799835205078,41.62799835205078,L < 42,024831.08-005025.7,707,52177,97,707-52177-97,0.8837000000000002,0.00014586784527637064,3.984295472037047e-05,0.00014146899047773331,3.8998765376163647e-05,0.00017236261919606477,3.864758036797866e-05,0.0004822576302103698,6.748110899934545e-05,nan,nan,nan,nan,0.00015770181198604405,0.0009146613883785903,0.00011390763393137604,6.2812257965561e-05,5.3001738706370816e-05,4.945245018461719e-05
41,025036.11+343832.7_438552_0.0001,438552,438552,0.8640999794006348,0.0001,55.0,9.4,45.95000076293945,41.95000076293945,L < 42,025036.11+343832.7,2398,53768,379,2398-53768-379,0.8716000000000002,0.0010743866441771388,3.703384572872892e-05,0.002562916837632656,6.208015111042187e-05,0.00371444970369339,6.061478052288294e-05,0.006182399112731218,6.569892866536975e-05,0.006316210608929396,0.00016286336176563054,0.005134343169629574,0.000594418786931783,nan,nan,0.0034026403445750475,5.881728793610819e-05,0.0019065805245190859,8.78733626450412e-05
42,025119.00-071059.4_809638_0.0001,809638,809638,0.9290000200271606,0.0001,23.0,9.10035,45.948001861572266,41.948001861572266,L < 42,025119.00-071059.4,457,51901,376,457-51901-376,0.9337000000000001,9.165239316644147e-05,3.1821309676161036e-05,0.00018679804634302855,2.8682312404271215e-05,0.0004739931900985539,3.641055809566751e-05,0.0006963377818465233,7.130912854336202e-05,0.0012569124810397625,0.00016372869140468538,0.0009978637099266052,0.0006845400203019381,nan,nan,0.0015902980230748653,6.210242281667888e-05,0.001299711293540895,5.269821849651635e-05
43,025356.81-001123.8_347949_0.0001,347949,347949,0.762499988079071,0.0001,4.0,10.7831,45.82699966430664,41.82699966430664,L < 42,025356.81-001123.8,410,51816,183,410-51816-183,0.7564000000000001,1.3598801160696894e-05,2.17284668906359e-05,0.0012670462019741535,4.671757415053435e-05,0.0037091055419296026,6.214017048478127e-05,0.008505703881382942,8.20528221083805e-05,0.01545665692538023,0.00017378978373017162,0.023148545995354652,0.0007500178180634975,0.03276171162724495,0.0012181418715044856,0.03563126176595688,0.0002264010690851137,0.021807361394166946,0.0001910122373374179
44,025545.58-005154.0_773289_0.0001,773289,773289,0.7450000047683716,0.0001,96.0,9.55497,45.71500015258789,41.71500015258789,L < 42,025545.58-005154.0,410,51816,130,410-51816-130,0.7522000000000001,0.00016837396833579987,3.9941860450198874e-05,0.0005676299915648997,3.537022348609753e-05,0.0013128590071573853,5.01239592267666e-05,0.0020026371348649263,7.090181316016242e-05,nan,nan,0.0040605985559523106,0.0007636367809027433,nan,nan,0.005551133304834366,7.410381658701226e-05,0.0038415524177253246,7.779912266414613e-05
45,025646.97+011349.2_448794_0.0001,448794,448794,0.16779999434947968,0.0001,336.0,9.67163,45.220001220703125,41.220001220703125,L < 42,025646.97+011349.2,410,51816,523,410-51816-523,0.1766,0.001914864289574325,2.4622186174383387e-05,0.015749771147966385,0.000143514946103096,0.023832861334085464,0.0001366633950965479,0.03653251379728317,7.123025716282427e-05,0.05872050300240517,0.00011066601291531697,0.07812768220901489,0.0005769083509221673,0.09460345655679703,0.0007911957800388336,0.06550414115190506,0.0003224574902560562,0.05285992473363876,0.00022202188847586513
46,025959.68+004813.6_274242_0.0001,274242,274242,0.8830000162124634,0.0001,21.0,10.8961,45.88199996948242,41.88199996948242,L < 42,025959.68+004813.6,411,51817,382,411-51817-382,0.8926000000000001,0.00015179833280853927,4.3338215618859977e-05,0.0009039099677465856,5.327061808202416e-05,0.0026951951440423727,6.779230898246169e-05,0.0062076253816485405,7.773981633363292e-05,0.014265947043895721,0.00026138470275327563,0.02371169812977314,0.0006876261904835701,nan,nan,0.06265674531459808,0.00029166837339289486,0.04726722836494446,0.00019825814524665475
47,030121.75-004920.4_782136_0.0001,782136,782136,0.6039999723434448,0.0001,22.0,9.39808,45.46699905395508,41.46699905395508,L < 42,030121.75-004920.4,709,52205,211,709-52205-211,0.6136,1.1516776794451289e-05,4.355115379439667e-05,0.00032037930213846266,3.6667650419985875e-05,0.00040574357262812555,4.171888576820493e-05,0.0004819310852326453,6.786225276300684e-05,nan,nan,nan,nan,0.00012428891204763204,0.0008071568445302546,0.000615353521425277,5.676170621882193e-05,0.0006771765765734017,6.475206464529037e-05
48,030412.66+002128.3_673934_0.0003,673934,673934,0.7039999961853027,0.0003,120.0,8.2032,45.39099884033203,41.868120095051694,L < 42,030412.66+002128.3,1067,52616,543,1067-52616-543,0.6970000000000001,0.00016307391342706978,3.68975852325093e-05,0.0002491961349733174,2.7672238502418622e-05,0.0004148559528402984,3.878735515172593e-05,0.0005166459595784545,6.308915908448398e-05,nan,nan,nan,nan,0.0004476435424294323,0.0009341624099761248,0.0005175193073228002,4.3777006794698536e-05,0.00010369702067691833,4.842448470299132e-05
49,030434.15-004705.5_309628_0.0003,309628,309628,0.44760000705718994,0.0003,42.0,8.28366,45.11800003051758,41.59512128523724,L < 42,030434.15-004705.5,2068,53386,292,2068-53386-292,0.4549,0.00023821562353987247,4.2045197915285826e-05,0.0006881008739583194,3.832489164778963e-05,0.000922917271964252,5.074339787825011e-05,0.0010617736261337996,7.969811849761754e-05,nan,nan,0.001871208194643259,0.0006644896930083632,nan,nan,0.000774480402469635,7.583906699437648e-05,0.0006775103393010795,7.678860856685787e-05
50,030504.07+011324.5_706160_0.0003,706160,706160,0.6069999933242798,0.0003,353.0,9.91911,45.29399871826172,41.77111997298138,L < 42,030504.07+011324.5,2068,53386,378,2068-53386-378,0.6050000000000001,0.0002498114190530032,2.92006297968328e-05,0.001628408906981349,5.046851219958626e-05,0.003091665683314204,5.9163325204281136e-05,0.004891470540314913,6.875393592054024e-05,0.009158180095255375,0.0001661615096963942,0.015397538430988789,0.0008045769645832479,0.02279059775173664,0.0009500859305262566,0.024929245933890343,0.00015688722487539053,0.018626412376761436,0.00018644183001015335
51,030526.92-003818.0_988721_0.0001,988721,988721,1.2799999713897705,0.0001,1.0,11.2691,45.722999572753906,41.722999572753906,L < 42,030526.92-003818.0,2068,53386,257,2068-53386-257,1.2893000000000001,2.8468612072174437e-06,5.4082782298792154e-05,0.0002889830502681434,2.4594857677584514e-05,0.0012201915960758924,4.48497012257576e-05,0.0039620292373001575,6.58406424918212e-05,nan,nan,nan,nan,0.03079380840063095,0.000921653350815177,0.05542006716132164,0.0002529269549995661,0.050529349595308304,0.0002734178560785949
52,030555.41+002153.1_922277_0.0003,922277,922277,0.3959999978542328,0.0003,27.0,10.7506,45.292999267578125,41.77012052229779,L < 42,030555.41+002153.1,803,52318,336,803-52318-336,0.402,9.863843297353014e-05,2.6515697754803114e-05,0.0005213284166529775,3.56295749952551e-05,0.0009377651731483638,4.6204033424146473e-05,0.0024968727957457304,7.433162681991234e-05,nan,nan,0.009778684005141258,0.0008743447251617908,0.015861770138144493,0.0010765462648123503,0.030630799010396004,0.0002881511172745377,0.03498763218522072,0.0002062453713733703
53,030556.81+005701.7_372631_0.0001,372631,372631,0.890999972820282,0.0001,4.0,8.71869,45.86800003051758,41.86800003051758,L < 42,030556.81+005701.7,709,52205,614,709-52205-614,0.9003000000000001,0.00010248769831378013,3.886138438247144e-05,0.00011844382242998108,2.78006282314891e-05,0.0003733609046321362,3.469050716375932e-05,0.000493086758069694,6.602682697121054e-05,0.0006743288831785321,0.0001647008757572621,0.0008390047587454319,0.0006470990483649075,nan,nan,0.0007535860640928149,4.283788439352065e-05,0.0006626264075748622,4.116618583793752e-05
54,030744.55-000331.1_689680_0.0001,689680,689680,0.49810001254081726,0.0001,429.0,9.08174,45.231998443603516,41.231998443603516,L < 42,030744.55-000331.1,710,52203,432,710-52203-432,0.49110000000000004,0.001993308775126934,3.089275924139656e-05,0.004388212691992521,8.335045276908204e-05,0.0053391349501907825,7.514044409617782e-05,0.006684743799269199,8.448643347946927e-05,0.006785175763070583,0.00016150905867107213,nan,nan,nan,nan,0.006007647607475519,8.651904499856755e-05,0.005420073866844177,0.00011521562555572018
55,030750.73+004852.8_376768_0.0003,376768,376768,0.9929999709129333,0.0003,117.0,9.77359,45.43000030517578,41.907121559895444,L < 42,030750.73+004852.8,1513,53741,613,1513-53741-613,0.9834000000000002,0.00016024721844587475,3.3203104976564646e-05,0.0013700163690373302,4.7704201278975233e-05,0.0021264126989990473,4.605949288816191e-05,0.004280004184693098,7.314619870157912e-05,0.007126681972295046,0.0001094184335670434,nan,nan,nan,nan,0.01681954227387905,0.0001165845533250831,0.015354787930846214,0.00015134067507460713
56,030822.35-001114.7_355786_0.0003,355786,355786,0.4666000008583069,0.0003,23.0,7.95248,45.24599838256836,41.72311963728802,L < 42,030822.35-001114.7,710,52203,190,710-52203-190,0.45920000000000005,7.072722655721009e-05,4.185842408332974e-05,0.0002509086043573916,4.3218882638029754e-05,0.00029838780756108463,5.845987834618427e-05,0.00038363292696885765,7.599828677484766e-05,0.000621168059296906,0.00016337506531272084,nan,nan,-4.159382660873234e-05,0.000918984180316329,0.000247819785727188,5.429132215795107e-05,0.00037521429476328194,5.135890387464315e-05
57,031027.82-004950.7_485100_0.0003,485100,485100,0.07850000262260437,0.0003,1.0,8.81509,45.06399917602539,41.54112043074505,L < 42,031027.82-004950.7,412,52258,129,412-52258-129,0.08020000000000001,0.010222058743238449,2.7799831514130346e-05,0.02922823838889599,0.00019626723951660097,0.03739125281572342,0.00017141875287052244,0.04555940255522728,7.820947939762846e-05,0.05157537758350372,0.00011303434439469129,0.058558881282806396,0.0006349064060486853,0.0587969571352005,0.0008242070907726884,0.03724145516753197,0.00017664044571574777,0.03462902083992958,0.00022965736570768058
58,031027.82-004950.7_670260_0.0003,670260,670260,0.08889999985694885,0.0003,25.0,8.45038,45.06399917602539,41.54112043074505,L < 42,031027.82-004950.7,412,52258,129,412-52258-129,0.08020000000000001,0.006596093997359276,3.3595439163036644e-05,0.019054008647799492,0.0001572919136378914,0.0229506716132164,0.00013604511332232505,0.027979401871562004,7.498395279981196e-05,0.030965307727456093,0.00017704565834719688,0.034404490143060684,0.0007372158579528332,0.032416000962257385,0.0008981150458566844,0.017066260799765587,0.00013390510866884142,0.012761199846863747,0.00010943257075268775
59,031027.82-004950.7_985404_0.0001,985404,985404,0.08009999990463257,0.0001,10.0,9.79617,45.06399917602539,41.06399917602539,L < 42,031027.82-004950.7,412,52258,129,412-52258-129,0.08020000000000001,0.016488345339894295,5.4052808991400525e-05,0.08185386657714844,0.00033472696668468416,0.1266765147447586,0.0003156700695399195,0.18123631179332733,0.00010800589370774105,0.24508036673069,0.00017168188060168177,0.31033748388290405,0.000646307016722858,0.28480154275894165,0.0008888253360055387,0.27001360058784485,0.0007134625338949263,0.18957217037677765,0.0007484765956178308
60,031158.71+004847.8_277582_0.0003,277582,277582,0.4302999973297119,0.0003,803.0,8.76453,45.08599853515625,41.56311978987591,L < 42,031158.71+004847.8,710,52203,564,710-52203-564,0.4388,0.001195512362755835,5.285047518555075e-05,0.0029238692950457335,6.841284630354494e-05,0.0035070201847702265,6.69123837724328e-05,0.004280306864529848,8.530116610927507e-05,0.0041260262951254845,0.00014303394709713757,0.004576022736728191,0.0006423857994377613,0.004825442563742399,0.0007505278917960823,0.0028479876928031445,7.428949902532622e-05,0.002257216488942504,9.14391057449393e-05
