status,row_index,chimera_id,cosmos_id,dr7q_spectrum_id,dr7q_plate,dr7q_mjd,dr7q_fiber,dr7q_requested_key,dr7q_matched_key,qso_key_was_remapped,qso_match_source,qso_missing_reason,qso_coordinate_sep_arcsec,qso_ra_deg,qso_dec_deg,qso_catalog_name,qso_catalog_oname,qso_catalog_ra_deg,qso_catalog_dec_deg,qso_catalog_plate,qso_catalog_smjd,qso_catalog_rmjd,qso_catalog_fiber,chimera_redshift,galaxy_spectroscopic_redshift,dr7q_redshift,chimera_qso_weight,galaxy_ra_deg,galaxy_dec_deg,galaxy_match_source,n_explicit_galaxy_paths,n_header_galaxy_paths,n_coordinate_galaxy_paths,n_combined_galaxy_paths,coordinate_sep_arcsec,coordinate_zcosmos_object,galaxy_spectrum_path,dr7q_spectrum_path
missing_both,7394,075215.37+424018.0_385984_1,385984,434-51885-560,434,51885,560,434-51885-560,434-51885-560,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,118.06404999999998,42.67166999999999,075215.37+424018.0,SDSS J075215.37+424018.0,118.064047,42.671674,434,51885,51640,560,2.237299919128418,2.237299919128418,2.2449000000000003,1.0,149.96247545139326,1.8784249086654874,none,0,0,0,0,9.015820381844732,,,
missing_both,7396,034000.95-001658.3_390809_1,390809,714-52201-193,714,52201,193,714-52201-193,714-52201-193,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,55.00395999999999,-0.28287999999999996,034000.95-001658.3,SDSS J034000.94-001658.3,55.003962,-0.282879,714,52201,52522,193,1.8079999685287476,1.8079999685287476,1.7989000000000002,1.0,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7400,034000.95-001658.3_390809_0.3,390809,714-52201-193,714,52201,193,714-52201-193,714-52201-193,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,55.00395999999999,-0.28287999999999996,034000.95-001658.3,SDSS J034000.94-001658.3,55.003962,-0.282879,714,52201,52522,193,1.8079999685287476,1.8079999685287476,1.7989000000000002,0.3,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_dr7q,7410,081416.99+252935.1_392130_0.1,392130,1266-52709-237,1266,52709,237,1266-52709-237,1266-52709-237,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,123.57079999999998,25.493109999999998,081416.99+252935.1,SDSS J081416.99+252935.1,123.570804,25.49311,1266,52709,52664,237,0.5927000045776367,0.5927000045776367,0.6026,0.1,150.7491607245638,1.8873447108655315,coordinate_fallback,0,0,1,1,0.047851147692217204,809118,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_53_53.417.fits,
missing_both,7412,163637.35+364618.3_385623_0.1,385623,2185-53532-346,2185,53532,346,2185-53532-346,2185-53532-346,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,249.15566999999996,36.77175999999999,163637.35+364618.3,SDSS J163637.36+364618.3,249.155664,36.771756,2185,53532,52434,346,0.7540000081062317,0.7540000081062317,0.7449000000000001,0.1,150.01660252981034,1.878094431449074,none,0,0,0,0,10.86122773257096,,,
missing_both,7419,161856.13+190219.5_390012_0.3,390012,2969-54586-450,2969,54586,450,2969-54586-450,2969-54586-450,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,244.73389999999998,19.038759999999996,161856.13+190219.5,,244.733902,19.03876,2969,54586,53168,450,1.8179999589920044,1.8179999589920044,1.8263000000000003,0.3,150.0599253180963,1.8850140517399756,none,0,0,0,0,18.37274966901317,,,
missing_both,7420,143216.78+095519.2_391069_0.03,391069,1709-53533-168,1709,53533,168,1709-53533-168,1709-53533-168,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,218.06991999999997,9.922019999999998,143216.78+095519.2,SDSS J143216.78+095519.2,218.069922,9.922016,1709,53533,52729,168,0.7609999775886536,0.7609999775886536,0.7663000000000001,0.03,150.3798594509914,1.887356601089805,none,0,0,0,0,48.129041223958346,,,
missing_both,7421,151636.79+002940.4_386109_0.3,386109,312-51689-434,312,51689,434,312-51689-434,312-51689-434,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,229.15328999999997,0.4945799999999999,151636.79+002940.4,SDSS J151636.78+002940.4,229.153296,0.494577,312,51689,51258,434,2.257699966430664,2.257699966430664,2.2519000000000005,0.3,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7422,144300.13-005426.6_390012_1,390012,920-52411-321,920,52411,321,920-52411-321,920-52411-321,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.75055999999998,-0.9074099999999998,144300.13-005426.6,SDSS J144300.13-005426.6,220.750568,-0.907406,920,52411,51259,321,1.8179999589920044,1.8179999589920044,1.8277,1.0,150.0599253180963,1.8850140517399756,none,0,0,0,0,18.37274966901317,,,
missing_both,7434,075646.72+415851.8_386109_0.3,386109,437-51869-294,437,51869,294,437-51869-294,437-51869-294,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,119.19466999999999,41.981069999999995,075646.72+415851.8,SDSS J075646.71+415851.8,119.19467,41.981073,437,51869,51639,294,2.257699966430664,2.257699966430664,2.2494,0.3,149.95097498151546,1.8790899107225054,none,0,0,0,0,8.477908808279432,,,
missing_both,7438,091140.73+663722.8_390012_0.1,390012,1877-54464-390,1877,54464,390,1877-54464-390,1877-54464-390,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,137.91974,66.62301,091140.73+663722.8,,137.919734,66.623007,1877,54464,52963,390,1.8179999589920044,1.8179999589920044,1.8258000000000003,0.1,150.0599253180963,1.8850140517399756,none,0,0,0,0,18.37274966901317,,,
missing_both,7442,094446.19+674245.8_390809_0.003,390809,1878-54474-629,1878,54474,629,1878-54474-629,1878-54474-629,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,146.19249,67.71274999999999,094446.19+674245.8,,146.192486,67.712742,1878,54474,52963,629,1.8079999685287476,1.8079999685287476,1.8108000000000002,0.003,150.13007803674722,1.8865064127957323,none,0,0,0,0,7.47939599384933,,,
missing_both,7444,023819.91+004253.4_389461_0.1,389461,706-52199-457,706,52199,457,706-52199-457,706-52199-457,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,39.58295999999999,0.7148399999999999,023819.91+004253.4,SDSS J023819.90+004253.4,39.582963,0.714837,706,52199,52234,457,2.180999994277954,2.180999994277954,2.1728,0.1,150.32378968478417,1.8845667700651336,none,0,0,0,0,26.046526318969885,,,
missing_both,7448,144823.48+130954.8_388620_1,388620,2749-54241-6,2749,54241,6,2749-54241-6,2749-54241-6,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.09783999999996,13.165229999999998,144823.48+130954.8,,222.097844,13.165233,2749,54241,53502,6,2.4590001106262207,2.4590001106262207,2.4666,1.0,149.94888220805657,1.8833870273177464,none,0,0,0,0,6.164166200737521,,,
missing_both,7456,025438.36+002132.7_388620_0.03,388620,410-51816-472,410,51816,472,410-51816-472,410-51816-472,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,43.659839999999996,0.35908999999999996,025438.36+002132.7,SDSS J025438.36+002132.6,43.659841,0.359088,410,51816,52234,472,2.4590001106262207,2.4590001106262207,2.4629000000000003,0.03,149.94888220805657,1.8833870273177464,none,0,0,0,0,6.164166200737521,,,
missing_both,7466,172308.14+524455.5_390012_0.1,390012,359-51821-207,359,51821,207,359-51821-207,359-51821-207,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,260.78396999999995,52.748749999999994,172308.14+524455.5,SDSS J172308.15+524455.4,260.783955,52.748753,359,51821,51638,207,1.8179999589920044,1.8179999589920044,1.8183000000000002,0.1,150.0599253180963,1.8850140517399756,none,0,0,0,0,18.37274966901317,,,
missing_both,7469,025438.36+002132.7_388620_0.1,388620,410-51816-472,410,51816,472,410-51816-472,410-51816-472,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,43.659839999999996,0.35908999999999996,025438.36+002132.7,SDSS J025438.36+002132.6,43.659841,0.359088,410,51816,52234,472,2.4590001106262207,2.4590001106262207,2.4629000000000003,0.1,149.94888220805657,1.8833870273177464,none,0,0,0,0,6.164166200737521,,,
missing_both,7472,080049.70+092830.7_389461_1,389461,2419-54139-262,2419,54139,262,2419-54139-262,2419-54139-262,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,120.20708999999998,9.475219999999998,080049.70+092830.7,,120.207092,9.475222,2419,54139,53439,262,2.180999994277954,2.180999994277954,2.1816000000000004,1.0,150.32378968478417,1.8845667700651336,none,0,0,0,0,26.046526318969885,,,
missing_both,7475,080427.09+234135.3_389461_1,389461,1265-52705-236,1265,52705,236,1265-52705-236,1265-52705-236,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.11290999999999,23.693149999999996,080427.09+234135.3,SDSS J080427.09+234135.3,121.112906,23.69315,1265,52705,52664,236,2.180999994277954,2.180999994277954,2.1906000000000003,1.0,150.32378968478417,1.8845667700651336,none,0,0,0,0,26.046526318969885,,,
missing_dr7q,7476,021229.82+000934.0_382702_1,382702,405-51816-429,405,51816,429,405-51816-429,405-51816-429,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,33.124269999999996,0.15946,021229.82+000934.0,FBQS J0212+0009,33.124267,0.15946,405,51816,52522,429,0.5753999948501587,0.5753999948501587,0.5817000000000001,1.0,149.59764651588833,1.8719484164361746,coordinate_fallback,0,0,1,1,0.02824767099718482,814266,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.810.fits,
missing_dr7q,7494,021229.82+000934.0_382702_0.3,382702,405-51816-429,405,51816,429,405-51816-429,405-51816-429,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,33.124269999999996,0.15946,021229.82+000934.0,FBQS J0212+0009,33.124267,0.15946,405,51816,52522,429,0.5753999948501587,0.5753999948501587,0.5817000000000001,0.3,149.59764651588833,1.8719484164361746,coordinate_fallback,0,0,1,1,0.02824767099718482,814266,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_45_41.810.fits,
missing_both,7496,172308.14+524455.5_390012_0.03,390012,359-51821-207,359,51821,207,359-51821-207,359-51821-207,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,260.78396999999995,52.748749999999994,172308.14+524455.5,SDSS J172308.15+524455.4,260.783955,52.748753,359,51821,51638,207,1.8179999589920044,1.8179999589920044,1.8183000000000002,0.03,150.0599253180963,1.8850140517399756,none,0,0,0,0,18.37274966901317,,,
missing_both,7504,025438.36+002132.7_388620_1,388620,410-51816-472,410,51816,472,410-51816-472,410-51816-472,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,43.659839999999996,0.35908999999999996,025438.36+002132.7,SDSS J025438.36+002132.6,43.659841,0.359088,410,51816,52234,472,2.4590001106262207,2.4590001106262207,2.4629000000000003,1.0,149.94888220805657,1.8833870273177464,none,0,0,0,0,6.164166200737521,,,
missing_both,7506,023819.91+004253.4_389461_0.03,389461,706-52199-457,706,52199,457,706-52199-457,706-52199-457,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,39.58295999999999,0.7148399999999999,023819.91+004253.4,SDSS J023819.90+004253.4,39.582963,0.714837,706,52199,52234,457,2.180999994277954,2.180999994277954,2.1728,0.03,150.32378968478417,1.8845667700651336,none,0,0,0,0,26.046526318969885,,,
missing_both,7507,164652.41+395852.6_383183_0.001,383183,630-52050-235,630,52050,235,630-52050-235,630-52050-235,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,251.71839999999997,39.9813,164652.41+395852.6,SDSS J164652.41+395852.6,251.718402,39.981302,630,52050,51639,235,1.281000018119812,1.281000018119812,1.2860000000000003,0.001,150.29179129278478,1.8742394385474563,none,0,0,0,0,27.73104580227938,,,
missing_both,7520,153754.47+033959.2_383183_1,383183,593-52026-630,593,52026,630,593-52026-630,593-52026-630,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,234.47698999999997,3.6664499999999993,153754.47+033959.2,SDSS J153754.47+033959.2,234.476989,3.666451,593,52026,51987,630,1.281000018119812,1.281000018119812,1.2887000000000002,1.0,150.29179129278478,1.8742394385474563,none,0,0,0,0,27.73104580227938,,,
missing_both,7524,082807.68+522413.4_392427_0.3,392427,444-51883-274,444,51883,274,444-51883-274,444-51883-274,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.03199999999998,52.403729999999996,082807.68+522413.4,SDSS J082807.68+522413.4,127.032001,52.403729,444,51883,51667,274,1.6061999797821045,1.6061999797821045,1.6123000000000003,0.3,150.33860681322776,1.8888803690035265,none,0,0,0,0,16.501037158382115,,,
missing_both,7529,080708.43+354458.1_399205_0.01,399205,892-52378-275,892,52378,275,892-52378-275,892-52378-275,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,121.78514999999999,35.749489999999994,080708.43+354458.1,SDSS J080708.43+354458.2,121.785152,35.749489,892,52378,52261,275,0.44699999690055847,0.44699999690055847,0.43850000000000006,0.01,149.96290656206054,1.89996673745091,none,0,0,0,0,28.864227377149074,,,
missing_both,7535,085404.13+114914.5_398079_1,398079,2574-54084-565,2574,54084,565,2574-54084-565,2574-54084-565,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,133.51722999999998,11.820709999999998,085404.13+114914.5,,133.517228,11.820715,2574,54084,53766,565,1.6246999502182007,1.6246999502182007,1.6292000000000002,1.0,150.35505567030958,1.898276609088282,none,0,0,0,0,30.73180161310166,,,
missing_dr7q,7540,144852.78+035758.6_398131_0.1,398131,588-52045-354,588,52045,354,588-52045-354,588-52045-354,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.21991999999997,3.9662999999999995,144852.78+035758.6,SDSS J144852.78+035758.6,222.219928,3.966302,588,52045,51987,354,0.2791999876499176,0.2791999876499176,0.28650000000000003,0.1,150.1213387537601,1.8964355246493867,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_26.213.fits,
missing_both,7545,144724.65+333852.5_395175_0.3,395175,1646-53498-156,1646,53498,156,1646-53498-156,1646-53498-156,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,221.85271999999998,33.64794,144724.65+333852.5,SDSS J144724.65+333852.5,221.852727,33.647938,1646,53498,52755,156,2.4846999645233154,2.4846999645233154,2.4929,0.3,149.81762598200373,1.8936735585091837,none,0,0,0,0,20.905318308639888,,,
missing_dr7q,7547,144852.78+035758.6_398131_1,398131,588-52045-354,588,52045,354,588-52045-354,588-52045-354,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.21991999999997,3.9662999999999995,144852.78+035758.6,SDSS J144852.78+035758.6,222.219928,3.966302,588,52045,51987,354,0.2791999876499176,0.2791999876499176,0.28650000000000003,1.0,150.1213387537601,1.8964355246493867,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_26.213.fits,
missing_both,7551,161446.95+374607.3_394374_0.3,394374,1056-52764-620,1056,52764,620,1056-52764-620,1056-52764-620,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,243.69565999999998,37.768699999999995,161446.95+374607.3,FBQS J161446.9+374607,243.695666,37.768699,1056,52764,52402,620,1.5257999897003174,1.5257999897003174,1.5313,0.3,149.70032804604912,1.8916384969991986,none,0,0,0,0,22.56393198404261,,,
missing_dr7q,7553,083027.69+253011.5_395903_0.03,395903,1586-52945-87,1586,52945,87,1586-52945-87,1586-52945-87,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,127.61538999999998,25.503209999999996,083027.69+253011.5,SDSS J083027.69+253011.5,127.615391,25.503209,1586,52945,52668,87,0.6833999752998352,0.6833999752998352,0.6823000000000001,0.03,149.80982618419955,1.8926183566375987,coordinate_fallback,0,0,1,1,0.0552854358060389,813335,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_27.680.fits,
missing_both,7569,022503.37-075215.2_397991_0.3,397991,454-51908-372,454,51908,372,454-51908-372,454-51908-372,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,36.26407999999999,-7.870909999999999,022503.37-075215.2,SDSS J022503.37-075215.2,36.264083,-7.870913,454,51908,51465,372,1.8939000368118286,1.8939000368118286,1.8964000000000003,0.3,150.39355188876192,1.898106843132525,none,0,0,0,0,30.35010479740921,,,
missing_both,7572,073932.63+294249.5_395175_0.3,395175,754-52232-538,754,52232,538,754-52232-538,754-52232-538,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,114.88596999999999,29.713759999999997,073932.63+294249.5,SDSS J073932.63+294249.5,114.885973,29.713762,754,52232,51962,538,2.4846999645233154,2.4846999645233154,2.4946,0.3,149.81762598200373,1.8936735585091837,none,0,0,0,0,20.905318308639888,,,
missing_dr7q,7574,144231.82+014353.4_392928_1,392928,536-52024-72,536,52024,72,536-52024-72,536-52024-72,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,220.63257999999996,1.7315099999999999,144231.82+014353.4,SDSS J144231.81+014353.4,220.632589,1.731508,536,52024,51669,72,0.2754000127315521,0.2754000127315521,0.2805,1.0,149.9834528232175,1.8888156538937892,explicit_zcosmos_match,1,0,0,1,nan,,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_55_07.287.fits,
missing_both,7586,023721.94-010216.2_399205_0.3,399205,1070-52591-241,1070,52591,241,1070-52591-241,1070-52591-241,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,39.34141999999999,-1.0378399999999999,023721.94-010216.2,SDSS J023721.94-010216.1,39.34142,-1.037835,1070,52591,52234,241,0.44699999690055847,0.44699999690055847,0.44010000000000005,0.3,149.96290656206054,1.89996673745091,none,0,0,0,0,28.864227377149074,,,
missing_both,7598,144921.60+152028.7_392693_0.03,392693,2763-54507-57,2763,54507,57,2763-54507-57,2763-54507-57,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,222.34002999999998,15.341319999999998,144921.60+152028.7,,222.340031,15.341319,2763,54507,53500,57,3.2588000297546387,3.2588000297546387,3.2649000000000004,0.03,149.73280159134367,1.8897900256017464,none,0,0,0,0,8.307162096058917,,,
missing_dr7q,7603,083949.65+092502.2_395903_0.01,395903,1759-53081-447,1759,53081,447,1759-53081-447,1759-53081-447,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,129.95687999999998,9.417279999999998,083949.65+092502.2,SDSS J083949.65+092502.2,129.956881,9.417282,1759,53081,53032,447,0.6833999752998352,0.6833999752998352,0.6849000000000001,0.01,149.80982618419955,1.8926183566375987,coordinate_fallback,0,0,1,1,0.0552854358060389,813335,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_54_27.680.fits,
missing_both,7610,165225.39+215830.7_399205_0.3,399205,1415-52885-231,1415,52885,231,1415-52885-231,1415-52885-231,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,253.10579999999996,21.975219999999997,165225.39+215830.7,SDSS J165225.39+215830.7,253.105803,21.975218,1415,52885,52710,231,0.44699999690055847,0.44699999690055847,0.44670000000000004,0.3,149.96290656206054,1.89996673745091,none,0,0,0,0,28.864227377149074,,,
missing_dr7q,7612,092554.12+605732.4_399100_0.1,399100,485-51909-452,485,51909,452,485-51909-452,485-51909-452,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,141.47550999999999,60.95902999999999,092554.12+605732.4,SDSS J092554.12+605732.4,141.475515,60.959026,485,51909,51640,452,0.6955999732017517,0.6955999732017517,0.6908000000000001,0.1,149.7026768824757,1.897453971194866,coordinate_fallback,0,0,1,1,0.03555755657504614,813825,/home/nicho/GRAHSP_my/data/zCOSMOS_data/ADP.2015-10-15T12_51_23.637.fits,
missing_both,7615,075114.94+413047.4_309628_0.003,309628,435-51882-327,435,51882,327,435-51882-327,435-51882-327,False,none,catalog_match_but_spectrum_not_downloaded_locally,nan,117.81228999999999,41.513169999999995,075114.94+413047.4,SDSS J075114.94+413047.3,117.812291,41.513168,435,51882,51659,327,0.44760000705718994,0.44760000705718994,0.45130000000000003,0.003,149.72486559237686,1.7589172178309507,none,0,0,0,0,13.74296380056101,,,
