cosmos_id,representative_chimera_id,n_chimeras_in_provenance,host_ra_deg,host_dec_deg,host_redshift,service,failure_reason
989515,164701.09+452052.0_989515_0.0001,4,149.6685064637913,2.807247003204398,0.7419999837875366,sdss,no_sdss_match
989515,164701.09+452052.0_989515_0.0001,4,149.6685064637913,2.807247003204398,0.7419999837875366,desi,no_desi_match
982962,140805.07+122421.0_982962_1,6,149.77968962033566,2.7974474601170756,0.41850000619888306,sdss,no_sdss_match
982962,140805.07+122421.0_982962_1,6,149.77968962033566,2.7974474601170756,0.41850000619888306,desi,no_desi_match
981172,150348.33+193941.3_981172_0.0001,1,149.6695503561634,2.7944667651758386,0.3449000120162964,sdss,no_sdss_match
981172,150348.33+193941.3_981172_0.0001,1,149.6695503561634,2.7944667651758386,0.3449000120162964,desi,no_desi_match
981290,135921.57+082116.1_981290_0.003,3,150.75143293025945,2.794969376043258,0.611299991607666,sdss,no_sdss_match
981290,135921.57+082116.1_981290_0.003,3,150.75143293025945,2.794969376043258,0.611299991607666,desi,no_desi_match
988721,035952.25-045550.7_988721_0.001,44,149.89493205223434,2.806496201556472,1.2799999713897705,sdss,no_sdss_match
988721,035952.25-045550.7_988721_0.001,44,149.89493205223434,2.806496201556472,1.2799999713897705,desi,no_desi_match
992890,164957.16+285854.4_992890_0.0003,2,150.01822932462588,2.8125511874092215,0.6779999732971191,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
992890,164957.16+285854.4_992890_0.0003,2,150.01822932462588,2.8125511874092215,0.6779999732971191,desi,no_desi_match
948812,085627.92+360315.5_948812_0.0001,1,149.9454183602812,2.740877666846837,0.34779998660087585,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
943594,155622.35+303215.2_943594_0.3,1,149.79767702108236,2.733283475855355,0.6664999723434448,sdss,sdss_missing_match_coordinates
943594,155622.35+303215.2_943594_0.3,1,149.79767702108236,2.733283475855355,0.6664999723434448,desi,no_desi_match
988150,174233.83+544131.9_988150_0.001,3,150.0421357797251,2.80549107671105,0.6977999806404114,sdss,sdss_missing_match_coordinates
988150,174233.83+544131.9_988150_0.001,3,150.0421357797251,2.80549107671105,0.6977999806404114,desi,no_desi_match
967629,083443.80+382632.8_967629_0.0003,16,150.03170573137734,2.7744953449398997,0.2980000078678131,sdss,sdss_missing_match_coordinates
967629,083443.80+382632.8_967629_0.0003,16,150.03170573137734,2.7744953449398997,0.2980000078678131,desi,no_desi_match
777000,143321.03+171336.3_777000_0.001,5,150.45124345866572,2.479288785986437,2.706899881362915,sdss,sdss_missing_match_coordinates
777000,143321.03+171336.3_777000_0.001,5,150.45124345866572,2.479288785986437,2.706899881362915,desi,no_desi_match
780273,143827.60+164501.5_780273_0.003,2,149.55389676723294,2.4830573653471006,0.6761999726295471,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
780273,143827.60+164501.5_780273_0.003,2,149.55389676723294,2.4830573653471006,0.6761999726295471,desi,no_desi_match
778552,174405.65+540413.4_778552_0.01,3,150.33631864885496,2.48195275734297,2.922100067138672,sdss,no_sdss_match
778552,174405.65+540413.4_778552_0.01,3,150.33631864885496,2.48195275734297,2.922100067138672,desi,no_desi_match
780260,085828.69+342343.8_780260_0.3,8,149.9159345725051,2.479648042311158,0.2655999958515167,sdss,no_sdss_match
826015,090239.89+395726.7_826015_0.3,4,150.14166618018112,2.5540647277688153,3.089900016784668,sdss,no_sdss_match
826015,090239.89+395726.7_826015_0.3,4,150.14166618018112,2.5540647277688153,3.089900016784668,desi,no_desi_match
819051,084305.35+132317.3_819051_0.01,5,150.18929195090928,2.5411369985567775,0.517300009727478,sdss,no_sdss_match
819051,084305.35+132317.3_819051_0.01,5,150.18929195090928,2.5411369985567775,0.517300009727478,desi,no_desi_match
820644,143730.46+075127.9_820644_0.003,3,150.15446473344667,2.5416931466038553,0.25,sdss,no_sdss_match
820644,143730.46+075127.9_820644_0.003,3,150.15446473344667,2.5416931466038553,0.25,desi,no_desi_match
819077,034024.58-051909.4_819077_0.0003,2,150.1245851810657,2.543259292417513,2.3475000858306885,sdss,no_sdss_match
819077,034024.58-051909.4_819077_0.0003,2,150.1245851810657,2.543259292417513,2.3475000858306885,desi,no_desi_match
826265,101408.51+640929.2_826265_0.1,2,149.67794920186418,2.5519373894538266,0.5139999985694885,sdss,no_sdss_match
826265,101408.51+640929.2_826265_0.1,2,149.67794920186418,2.5519373894538266,0.5139999985694885,desi,no_desi_match
828853,154819.11+083756.9_828853_0.3,2,149.6070803675542,2.556891027648275,0.5497999787330627,sdss,no_sdss_match
828853,154819.11+083756.9_828853_0.3,2,149.6070803675542,2.556891027648275,0.5497999787330627,desi,no_desi_match
820123,143730.21+082700.6_820123_0.0001,19,149.85298557341082,2.5434227041883477,1.1759999990463257,sdss,no_sdss_match
820123,143730.21+082700.6_820123_0.0001,19,149.85298557341082,2.5434227041883477,1.1759999990463257,desi,no_desi_match
820331,171051.85+305452.5_820331_0.003,2,149.87340723170325,2.5422733497079615,1.0063999891281128,sdss,no_sdss_match
825422,153229.44-002143.4_825422_1,8,149.87372965628333,2.5523368306306353,1.6721999645233154,sdss,no_sdss_match
825422,153229.44-002143.4_825422_1,8,149.87372965628333,2.5523368306306353,1.6721999645233154,desi,no_desi_match
846832,023554.62-073803.9_846832_0.0003,2,150.366036319861,2.582794934847167,0.5777999758720398,sdss,no_sdss_match
854642,092433.83+463301.0_854642_1,34,150.32783761435425,2.5951452214091275,0.8801000118255615,sdss,no_sdss_match
835486,080607.38+400200.9_835486_0.0003,5,149.58129278145503,2.56472611493131,0.5008999705314636,sdss,no_sdss_match
854910,151926.68+433915.2_854910_0.001,5,150.76883666639515,2.595702104312266,0.5508000254631042,sdss,no_sdss_match
854910,151926.68+433915.2_854910_0.001,5,150.76883666639515,2.595702104312266,0.5508000254631042,desi,no_desi_match
852484,143524.73+114931.6_852484_0.0003,19,150.100016371077,2.5930313251819297,0.4090000092983246,sdss,no_sdss_match
852484,143524.73+114931.6_852484_0.0003,19,150.100016371077,2.5930313251819297,0.4090000092983246,desi,no_desi_match
844697,090225.23+433002.6_844697_0.1,2,150.5972576802667,2.5803439139594473,0.6934999823570251,sdss,no_sdss_match
844697,090225.23+433002.6_844697_0.1,2,150.5972576802667,2.5803439139594473,0.6934999823570251,desi,no_desi_match
845037,162449.81+483045.6_845037_0.01,9,149.90960410969933,2.581621141170525,1.9807000160217285,sdss,no_sdss_match
776182,161045.63+005728.1_776182_0.001,6,149.96992723122295,2.4783194642781012,2.9521000385284424,sdss,no_sdss_match
776182,161045.63+005728.1_776182_0.001,6,149.96992723122295,2.4783194642781012,2.9521000385284424,desi,no_desi_match
783499,153644.99+381558.7_783499_0.03,3,150.5062682905376,2.4868936921486395,0.6161999702453613,sdss,no_sdss_match
783499,153644.99+381558.7_783499_0.03,3,150.5062682905376,2.4868936921486395,0.6161999702453613,desi,no_desi_match
776761,145844.76+170514.7_776761_1,2,150.3953454997092,2.477553012577184,0.847000002861023,sdss,no_sdss_match
819899,080310.58+293233.7_819899_0.01,6,150.38780752944896,2.5441512985871753,0.33320000767707825,sdss,no_sdss_match
819899,080310.58+293233.7_819899_0.01,6,150.38780752944896,2.5441512985871753,0.33320000767707825,desi,no_desi_match
829680,154926.36+212359.2_829680_0.003,41,150.03266919436987,2.5589636774654823,0.8859999775886536,sdss,no_sdss_match
829680,154926.36+212359.2_829680_0.003,41,150.03266919436987,2.5589636774654823,0.8859999775886536,desi,no_desi_match
823667,134127.40+002050.5_823667_0.003,2,150.10811372713744,2.547068506645966,0.7258999943733215,sdss,no_sdss_match
829842,142840.40+285541.5_829842_0.0003,2,149.7323100662615,2.558519334693971,0.6741999983787537,sdss,no_sdss_match
829842,142840.40+285541.5_829842_0.0003,2,149.7323100662615,2.558519334693971,0.6741999983787537,desi,no_desi_match
828072,142715.08+232911.0_828072_0.0003,2,150.65292665344333,2.5548775001667914,0.2240000069141388,sdss,no_sdss_match
828072,142715.08+232911.0_828072_0.0003,2,150.65292665344333,2.5548775001667914,0.2240000069141388,desi,no_desi_match
988099,081831.72+241840.7_988099_0.01,1,149.67237171726202,2.806057762979767,1.3209999799728394,sdss,no_sdss_match
988099,081831.72+241840.7_988099_0.01,1,149.67237171726202,2.806057762979767,1.3209999799728394,desi,no_desi_match
980553,102603.44+635242.3_980553_0.001,3,149.74519805958303,2.7939040754204827,0.4884999990463257,sdss,no_sdss_match
980553,102603.44+635242.3_980553_0.001,3,149.74519805958303,2.7939040754204827,0.4884999990463257,desi,no_desi_match
981504,080310.58+293233.7_981504_0.003,5,149.85149965631547,2.7936558995569905,0.3294999897480011,sdss,no_sdss_match
981058,094640.99+481947.5_981058_0.3,3,149.8545226874996,2.793202572198177,0.4383000135421753,sdss,no_sdss_match
981058,094640.99+481947.5_981058_0.3,3,149.8545226874996,2.793202572198177,0.4383000135421753,desi,no_desi_match
992012,153725.39+291843.9_992012_0.01,2,150.40870159170709,2.810865173946814,0.7702000141143799,sdss,no_sdss_match
989931,165158.61+432508.7_989931_0.0001,1,150.7675248069484,2.808394187767041,0.848800003528595,sdss,no_sdss_match
986119,080504.05+120540.3_986119_0.1,3,149.89839589757918,2.802547016653174,0.33079999685287476,sdss,no_sdss_match
986119,080504.05+120540.3_986119_0.1,3,149.89839589757918,2.802547016653174,0.33079999685287476,desi,no_desi_match
976545,085657.01+644055.4_976545_0.01,1,150.6660606911139,2.787167793254875,0.35920000076293945,sdss,no_sdss_match
976545,085657.01+644055.4_976545_0.01,1,150.6660606911139,2.787167793254875,0.35920000076293945,desi,no_desi_match
821352,160425.18-001154.5_821352_0.003,3,149.9035611802514,2.544477979836043,0.7279999852180481,sdss,no_sdss_match
821352,160425.18-001154.5_821352_0.003,3,149.9035611802514,2.544477979836043,0.7279999852180481,desi,no_desi_match
824536,081418.14+065544.9_824536_0.001,44,149.92086416138042,2.550922559215648,0.7279999852180481,sdss,no_sdss_match
824536,081418.14+065544.9_824536_0.001,44,149.92086416138042,2.550922559215648,0.7279999852180481,desi,no_desi_match
823297,143323.68+252619.2_823297_0.1,2,150.36892487624522,2.5466267046443907,0.6168000102043152,sdss,no_sdss_match
823297,143323.68+252619.2_823297_0.1,2,150.36892487624522,2.5466267046443907,0.6168000102043152,desi,no_desi_match
820034,084716.87+334858.8_820034_0.01,2,149.84782885627794,2.5434236368684404,0.21130000054836273,sdss,no_sdss_match
820034,084716.87+334858.8_820034_0.01,2,149.84782885627794,2.5434236368684404,0.21130000054836273,desi,no_desi_match
822153,084302.97+030218.9_822153_1,1,150.23071020006995,2.547124406594955,0.5130000114440918,sdss,no_sdss_match
822153,084302.97+030218.9_822153_1,1,150.23071020006995,2.547124406594955,0.5130000114440918,desi,no_desi_match
828713,075546.68+165618.3_828713_1,1,150.38413965708403,2.555023435631223,0.3467999994754791,sdss,no_sdss_match
828713,075546.68+165618.3_828713_1,1,150.38413965708403,2.555023435631223,0.3467999994754791,desi,no_desi_match
826652,162723.39+145603.4_826652_0.0003,2,150.3985994168128,2.5526467927298935,0.8801000118255615,sdss,no_sdss_match
826652,162723.39+145603.4_826652_0.0003,2,150.3985994168128,2.5526467927298935,0.8801000118255615,desi,no_desi_match
818676,160905.42+071337.2_818676_0.01,1,150.10688823150247,2.540442781384763,0.7021999955177307,sdss,no_sdss_match
818676,160905.42+071337.2_818676_0.01,1,150.10688823150247,2.540442781384763,0.7021999955177307,desi,no_desi_match
827145,165936.94+362205.2_827145_0.01,3,150.0465148346681,2.5529577184441594,0.4729999899864197,sdss,no_sdss_match
830362,085648.66+141321.9_830362_0.0001,11,150.08176517885772,2.559160472055861,0.34200000762939453,sdss,no_sdss_match
830362,085648.66+141321.9_830362_0.0001,11,150.08176517885772,2.559160472055861,0.34200000762939453,desi,no_desi_match
825170,144230.18+023650.9_825170_0.0003,1,150.15560576692152,2.550424246604271,0.6948000192642212,sdss,no_sdss_match
825170,144230.18+023650.9_825170_0.0003,1,150.15560576692152,2.550424246604271,0.6948000192642212,desi,no_desi_match
824441,085734.56+545901.6_824441_0.001,5,150.1327576710001,2.5518608016674347,2.9807000160217285,sdss,no_sdss_match
824441,085734.56+545901.6_824441_0.001,5,150.1327576710001,2.5518608016674347,2.9807000160217285,desi,no_desi_match
826213,081410.80+094054.8_826213_0.3,3,150.43474820464917,2.5533617281594854,1.444700002670288,sdss,no_sdss_match
824168,143323.68+252619.2_824168_0.003,2,150.32490014100298,2.549015371749712,0.6129999756813049,sdss,no_sdss_match
822117,141545.66-004349.6_822117_0.3,1,149.91370555797897,2.5470631692804857,0.6779999732971191,sdss,no_sdss_match
822117,141545.66-004349.6_822117_0.3,1,149.91370555797897,2.5470631692804857,0.6779999732971191,desi,no_desi_match
819337,143515.65+023221.6_819337_0.3,1,150.09093046925332,2.541480520667153,0.3059000074863434,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
819337,143515.65+023221.6_819337_0.3,1,150.09093046925332,2.541480520667153,0.3059000074863434,desi,no_desi_match
829528,163516.70+121340.6_829528_0.03,4,149.95709455559557,2.5586700443827834,1.7964999675750732,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
829528,163516.70+121340.6_829528_0.03,4,149.95709455559557,2.5586700443827834,1.7964999675750732,desi,no_desi_match
818891,032541.48-075237.7_818891_0.1,1,149.79833281255253,2.540556844961955,0.8884000182151794,sdss,sdss_query_failed: Number of header columns (1) inconsistent with data columns in data line 13
818891,032541.48-075237.7_818891_0.1,1,149.79833281255253,2.540556844961955,0.8884000182151794,desi,no_desi_match
847862,033901.67-055139.9_847862_1,1,149.87813859387995,2.5849959904674256,0.22089999914169312,sdss,sdss_missing_match_coordinates
847862,033901.67-055139.9_847862_1,1,149.87813859387995,2.5849959904674256,0.22089999914169312,desi,no_desi_match
845523,085828.85+401034.7_845523_0.001,8,149.95439244009512,2.582521065445608,1.5399999618530273,sdss,sdss_missing_match_coordinates
845523,085828.85+401034.7_845523_0.001,8,149.95439244009512,2.582521065445608,1.5399999618530273,desi,no_desi_match
846955,161515.58+465931.9_846955_1,7,149.6831934273821,2.5827007451434745,0.9850000143051147,sdss,sdss_missing_match_coordinates
846955,161515.58+465931.9_846955_1,7,149.6831934273821,2.5827007451434745,0.9850000143051147,desi,no_desi_match
844304,161602.39+482201.2_844304_0.01,19,150.05685112980186,2.580272432046022,0.5740000009536743,sdss,sdss_missing_match_coordinates
844304,161602.39+482201.2_844304_0.01,19,150.05685112980186,2.580272432046022,0.5740000009536743,desi,no_desi_match
843083,084143.96+130356.8_843083_1,1,150.15226719098968,2.577001454408973,0.5138999819755554,sdss,sdss_missing_match_coordinates
843083,084143.96+130356.8_843083_1,1,150.15226719098968,2.577001454408973,0.5138999819755554,desi,no_desi_match
844004,022923.43-000047.9_844004_0.01,4,149.79702094643866,2.579734913262689,0.5569999814033508,sdss,sdss_missing_match_coordinates
844004,022923.43-000047.9_844004_0.01,4,149.79702094643866,2.579734913262689,0.5569999814033508,desi,no_desi_match
845788,084441.51+083059.9_845788_0.003,17,149.9031117941802,2.582074329616002,0.6949999928474426,sdss,no_sdss_match
845788,084441.51+083059.9_845788_0.003,17,149.9031117941802,2.582074329616002,0.6949999928474426,desi,no_desi_match
852907,144233.13-010210.6_852907_0.1,7,150.76386664958238,2.592666419049152,0.4092999994754791,sdss,no_sdss_match
852907,144233.13-010210.6_852907_0.1,7,150.76386664958238,2.592666419049152,0.4092999994754791,desi,no_desi_match
848312,090442.99+623222.9_848312_1,3,150.19355438765828,2.585477386082035,0.89410001039505,sdss,no_sdss_match
848312,090442.99+623222.9_848312_1,3,150.19355438765828,2.585477386082035,0.89410001039505,desi,no_desi_match
853801,081813.05+263136.9_853801_0.3,7,150.0490021379007,2.5954777235885635,4.150000095367432,sdss,no_sdss_match
853801,081813.05+263136.9_853801_0.3,7,150.0490021379007,2.5954777235885635,4.150000095367432,desi,no_desi_match
845552,074707.09+465109.1_845552_0.1,10,149.71513003843916,2.579956554829804,0.27000001072883606,sdss,no_sdss_match
845552,074707.09+465109.1_845552_0.1,10,149.71513003843916,2.579956554829804,0.27000001072883606,desi,no_desi_match
850719,083141.59+140218.8_850719_0.0003,11,150.74897796622608,2.5871210929055666,0.7835000157356262,sdss,no_sdss_match
851318,164805.75+245455.6_851318_0.3,2,149.74640885830524,2.5896658041558047,0.24699999392032623,sdss,no_sdss_match
851318,164805.75+245455.6_851318_0.3,2,149.74640885830524,2.5896658041558047,0.24699999392032623,desi,no_desi_match
851764,083346.15+165304.8_851764_1,3,149.96067638139942,2.5908048793182714,0.8899999856948853,sdss,no_sdss_match
